经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.81197,41.164159,7655.92,-46.5,-7.9,51.6,0.199988,0.675582
112.812134,41.164255,7653.24,-46.5,-7.9,51.6,0.199988,0.674783
112.812298,41.164351,7650.56,-46.5,-8.0,51.6,0.199988,0.674321
112.812462,41.164447,7647.88,-46.5,-8.0,51.6,0.199988,0.67427
112.812602,41.164529,7645.59,-46.5,-8.0,51.6,0.199988,0.671085
112.812735,41.164607,7643.4,-46.5,-8.0,51.6,0.199988,0.666653
112.812868,41.164685,7641.21,-46.5,-8.1,51.5,0.199988,0.664115
112.813002,41.164763,7639.02,-46.5,-8.1,51.5,0.199988,0.663964
112.813135,41.164842,7636.83,-46.5,-8.1,51.5,0.199988,0.666578
112.813309,41.164944,7633.95,-46.5,-8.1,51.5,0.158078,0.669346
112.813501,41.165057,7630.76,-46.5,-8.1,51.4,0.09748,0.672792
112.813693,41.165169,7627.57,-46.5,-8.1,51.4,0.036883,0.676978
112.813881,41.16528,7624.44,-46.5,-8.1,51.4,0.0,0.680447
112.814062,41.165387,7621.42,-46.5,-8.1,51.4,0.0,0.682142
112.814244,41.165493,7618.39,-46.5,-8.2,51.4,0.0,0.683583
112.814419,41.165597,7615.47,-46.5,-8.2,51.4,0.003606,0.684272
112.814532,41.165663,7613.56,-46.5,-8.2,51.4,0.042784,0.679791
112.814645,41.16573,7611.66,-46.5,-8.2,51.4,0.082017,0.674671
112.814758,41.165797,7609.75,-46.6,-8.2,51.3,0.12125,0.668775
112.814871,41.165863,7607.85,-46.6,-8.2,51.3,0.160427,0.667733
112.814984,41.16593,7605.95,-46.6,-8.2,51.3,0.19966,0.667921
112.815149,41.166027,7603.16,-46.6,-8.2,51.3,0.199988,0.672155
112.815314,41.166125,7600.37,-46.6,-8.3,51.3,0.199988,0.676402
112.815478,41.166222,7597.57,-46.6,-8.3,51.3,0.199988,0.680594
112.815661,41.16633,7594.47,-46.6,-8.3,51.3,0.199988,0.681453
112.81585,41.166443,7591.24,-46.6,-8.4,51.2,0.199988,0.680789
112.81604,41.166555,7588.01,-46.6,-8.4,51.2,0.199988,0.680196
112.816228,41.166667,7584.78,-46.6,-8.4,51.2,0.199988,0.678094
112.816415,41.166778,7581.57,-46.6,-8.4,51.2,0.199988,0.674081
112.816602,41.166888,7578.36,-46.6,-8.4,51.1,0.199988,0.670452
112.816784,41.166997,7575.22,-46.6,-8.4,51.1,0.196382,0.667245
112.816924,41.16708,7572.79,-46.6,-8.4,51.1,0.157204,0.662461
112.817064,41.167163,7570.37,-46.6,-8.4,51.1,0.117971,0.658898
112.817204,41.167247,7567.94,-46.6,-8.5,51.1,0.078738,0.658281
112.817344,41.16733,7565.52,-46.6,-8.5,51.1,0.03956,0.661168
112.817483,41.167413,7563.09,-46.6,-8.5,51.1,0.000328,0.664848
112.817625,41.167498,7560.62,-46.6,-8.5,51.1,0.0,0.669615
112.817767,41.167582,7558.15,-46.6,-8.5,51.0,0.0,0.673907
112.817909,41.167667,7555.67,-46.6,-8.5,51.0,0.0,0.677632
