经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
111.905202,40.950836,8653.65,-169.2,-87.8,72.2,12.809173,6.319621
111.905215,40.950838,8641.25,-167.5,-88.1,70.5,15.536467,6.343376
111.905229,40.95084,8628.85,-165.9,-88.3,68.9,18.263707,6.375188
111.905242,40.950842,8616.62,-163.5,-88.6,66.5,22.608145,6.383949
111.905252,40.950844,8604.81,-159.1,-88.8,62.1,30.911169,6.322026
111.905263,40.950846,8593.0,-154.7,-89.0,57.7,39.214192,6.263532
111.905274,40.950848,8581.2,-150.2,-89.2,53.2,47.517216,6.208647
111.90528,40.950848,8573.88,-137.4,-89.3,40.4,72.303044,6.149111
111.905285,40.950849,8566.6,-124.4,-89.4,27.4,97.2549,6.094174
111.905291,40.95085,8559.33,-111.4,-89.4,14.4,122.206728,6.078101
111.905296,40.950851,8552.05,-98.5,-89.5,1.5,147.205303,6.104415
111.905302,40.950852,8544.78,-85.5,-89.6,348.5,172.224873,6.148894
111.905309,40.950854,8533.25,-68.3,-89.5,331.3,205.729041,6.166785
111.905316,40.950855,8521.19,-50.6,-89.3,313.5,240.281629,6.188897
111.905323,40.950857,8509.13,-32.9,-89.2,295.8,274.834217,6.218232
111.90533,40.950858,8496.49,-23.4,-89.0,286.3,291.50313,6.216308
111.905335,40.950859,8483.44,-19.7,-88.7,282.6,295.745552,6.191714
111.905341,40.950861,8470.39,-15.9,-88.5,278.8,299.987974,6.170168
111.905346,40.950862,8458.08,-13.0,-88.2,275.9,301.101759,6.145137
111.905349,40.950863,8447.57,-11.8,-88.1,274.7,294.556307,6.106609
111.905352,40.950864,8437.06,-10.7,-87.9,273.6,288.010854,6.070495
111.905355,40.950865,8426.55,-9.5,-87.7,272.4,281.465375,6.03687
111.905356,40.950865,8418.26,-9.0,-87.5,271.9,256.669083,5.971907
111.905357,40.950866,8410.0,-8.6,-87.4,271.5,231.688732,5.915083
111.905358,40.950866,8401.73,-8.1,-87.2,271.0,206.708367,5.907356
111.905359,40.950867,8393.46,-7.6,-87.1,270.5,181.728002,5.944209
111.90536,40.950868,8385.19,-7.2,-86.9,270.1,156.747651,6.000461
111.90536,40.950868,8373.79,-6.7,-86.7,269.6,123.200343,6.02609
111.90536,40.950869,8362.01,-6.3,-86.4,269.2,88.594274,6.05372
111.905359,40.95087,8350.22,-5.9,-86.2,268.8,53.988216,6.086842
111.905358,40.95087,8338.29,-5.5,-86.0,268.4,35.723587,6.072588
111.905355,40.950871,8326.25,-5.3,-85.8,268.2,28.814499,6.025319
111.905353,40.950871,8314.21,-5.0,-85.6,267.9,21.905407,5.981311
111.905351,40.950872,8303.27,-4.8,-85.4,267.7,16.41169,5.937352
111.905348,40.950872,8295.02,-4.6,-85.2,267.5,14.38318,5.883208
