经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.282924,40.962813,3660.17,65.5,18.9,19.2,6.599998,15.770629
112.28295,40.962889,3662.7,65.7,19.0,19.6,6.599998,15.854895
112.282976,40.962964,3665.23,65.8,19.2,20.0,6.599998,15.922563
112.283004,40.963043,3667.91,66.0,19.3,20.5,6.621568,15.934944
112.28304,40.963135,3671.18,66.3,19.5,21.0,6.732681,15.816111
112.283076,40.963228,3674.46,66.5,19.7,21.6,6.843809,15.773644
112.283112,40.96332,3677.74,66.8,19.8,22.1,6.954908,15.867764
112.283156,40.963423,3681.52,67.1,20.0,22.7,7.03601,15.915807
112.283204,40.963534,3685.64,67.4,20.2,23.4,7.096608,15.950713
112.283253,40.963644,3689.77,67.7,20.5,24.0,7.157232,16.014333
112.283303,40.963754,3693.96,68.0,20.7,24.7,7.235657,16.041967
112.283358,40.963864,3698.3,68.3,20.8,25.4,7.356865,15.934473
112.283412,40.963974,3702.64,68.6,21.0,26.0,7.478087,15.907364
112.283467,40.964084,3706.98,68.9,21.2,26.7,7.599296,15.912238
112.283508,40.964157,3710.08,69.1,21.3,27.2,7.682856,15.916679
112.283549,40.964231,3713.16,69.4,21.4,27.7,7.766185,15.99544
112.28359,40.964305,3716.25,69.6,21.6,28.1,7.849513,16.140546
112.283631,40.964379,3719.33,69.8,21.7,28.6,7.932855,16.269059
112.283674,40.964455,3722.53,70.1,21.8,29.1,8.010787,16.373269
112.283724,40.964537,3726.17,70.3,22.0,29.7,8.066344,16.434222
112.283775,40.96462,3729.8,70.6,22.1,30.2,8.121901,16.491356
112.283826,40.964703,3733.44,70.9,22.2,30.8,8.177458,16.544682
112.283888,40.964799,3737.81,71.2,22.4,31.4,8.272015,16.497628
112.283959,40.964905,3742.67,71.6,22.5,32.2,8.393223,16.396204
112.28403,40.96501,3747.53,71.9,22.7,32.9,8.514446,16.311057
112.284092,40.965101,3751.76,72.3,22.8,33.5,8.53204,16.241487
112.284133,40.965157,3754.49,72.4,22.9,33.9,8.300975,16.165409
112.284175,40.965214,3757.22,72.6,23.0,34.3,8.069909,16.177645
112.284216,40.96527,3759.94,72.8,23.1,34.7,7.838858,16.194081
112.284257,40.965326,3762.67,73.0,23.2,35.1,7.754655,16.313044
112.284319,40.965406,3766.63,73.3,23.3,35.7,7.875345,16.40839
112.284401,40.965508,3771.86,73.7,23.4,36.4,8.204888,16.508424
112.284483,40.965611,3777.09,74.1,23.5,37.2,8.534431,16.632517
112.284561,40.965708,3782.04,74.5,23.6,37.9,8.800002,16.737717
112.284623,40.965779,3785.84,74.7,23.7,38.5,8.800002,16.679545
112.284685,40.96585,3789.64,75.0,23.8,39.0,8.800002,16.624995
112.284747,40.965921,3793.44,75.3,24.0,39.6,8.800002,16.574215
112.28481,40.96599,3797.18,75.6,24.0,40.1,8.714474,16.461542
112.284872,40.966056,3800.89,75.9,24.1,40.6,8.570549,16.317962
112.284935,40.966122,3804.61,76.2,24.2,41.2,8.426609,16.344408
112.284997,40.966188,3808.32,76.4,24.2,41.7,8.386284,16.370191
112.28506,40.966254,3812.03,76.7,24.3,42.2,8.594618,16.431103
112.285129,40.966323,3816.01,77.0,24.4,42.8,8.772873,16.405836
112.285199,40.966392,3820.07,77.3,24.5,43.3,8.943327,16.347033
112.28527,40.966461,3824.13,77.6,24.6,43.9,9.113781,16.462142
