经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.057438,40.913131,8997.7,-1.1,1.4,70.8,0.0,0.036907
112.057538,40.913157,8997.67,-1.1,1.4,70.8,0.0,0.037042
112.057685,40.913196,8997.64,-1.1,1.4,70.8,0.0,0.036881
112.057832,40.913235,8997.6,-1.1,1.4,70.8,0.0,0.036669
112.057979,40.913274,8997.56,-1.1,1.4,70.8,0.0,0.036558
112.058088,40.913303,8997.54,-1.1,1.4,70.8,0.0,0.036471
112.058193,40.91333,8997.51,-1.1,1.4,70.8,0.0,0.036576
112.058298,40.913358,8997.48,-1.1,1.4,70.8,0.0,0.036592
112.058408,40.913387,8997.45,-1.1,1.4,70.8,0.0,0.036592
112.05853,40.913419,8997.42,-1.1,1.4,70.8,0.0,0.036497
112.058652,40.913451,8997.4,-1.1,1.4,70.8,0.0,0.037133
112.058775,40.913484,8997.37,-1.1,1.4,70.8,0.0,0.037931
112.058893,40.913515,8997.34,-1.1,1.4,70.8,0.0,0.038445
112.059011,40.913546,8997.31,-1.1,1.4,70.8,0.0,0.03853
112.05913,40.913577,8997.28,-1.1,1.4,70.8,0.0,0.0382
112.059248,40.913609,8997.25,-1.1,1.4,70.8,0.0,0.037687
112.059367,40.91364,8997.22,-1.1,1.4,70.8,0.0,0.037089
112.059488,40.913672,8997.2,-1.1,1.4,70.8,0.0,0.036465
112.059609,40.913704,8997.17,-1.1,1.4,70.8,0.0,0.035885
112.05973,40.913736,8997.14,-1.1,1.4,70.8,0.0,0.035393
112.05985,40.913768,8997.11,-1.1,1.4,70.8,0.0,0.035938
112.059971,40.9138,8997.08,-1.1,1.4,70.7,0.0,0.036556
112.060091,40.913831,8997.05,-1.1,1.4,70.7,0.0,0.036851
112.060203,40.913861,8997.02,-1.1,1.4,70.7,0.0,0.036827
112.060296,40.913885,8997.0,-1.1,1.4,70.7,0.0,0.036114
112.060389,40.91391,8996.98,-1.1,1.4,70.7,0.0,0.035869
112.060482,40.913935,8996.96,-1.1,1.4,70.7,0.0,0.035887
112.060575,40.913959,8996.94,-1.1,1.4,70.7,0.0,0.035767
112.060688,40.913989,8996.92,-1.1,1.4,70.7,0.0,0.035942
112.06082,40.914024,8996.88,-1.1,1.4,70.7,0.0,0.036449
112.060952,40.914059,8996.85,-1.1,1.4,70.7,0.0,0.036995
112.061088,40.914095,8996.82,-1.1,1.4,70.7,0.0,0.037452
112.061236,40.914134,8996.79,-1.1,1.4,70.7,0.0,0.036826
112.061384,40.914173,8996.76,-1.1,1.4,70.7,0.0,0.036338
112.061532,40.914212,8996.72,-1.1,1.4,70.7,0.0,0.035874
112.061622,40.914236,8996.7,-1.1,1.4,70.7,0.0,0.035633
112.061704,40.914257,8996.69,-1.1,1.4,70.7,0.0,0.035336
112.061787,40.914279,8996.67,-1.1,1.4,70.7,0.0,0.03571
112.061869,40.914301,8996.65,-1.1,1.4,70.7,0.0,0.036167
112.061952,40.914323,8996.63,-1.1,1.4,70.7,0.0,0.036699
112.062083,40.914358,8996.6,-1.1,1.4,70.7,0.0,0.036253
112.062228,40.914396,8996.57,-1.1,1.4,70.7,0.0,0.035743
112.062372,40.914434,8996.54,-1.1,1.4,70.7,0.0,0.035501
112.062492,40.914466,8996.51,-1.1,1.4,70.7,0.0,0.035649
112.062588,40.914491,8996.49,-1.1,1.4,70.7,0.0,0.036158
112.062684,40.914516,8996.47,-1.1,1.4,70.7,0.0,0.036775
112.062782,40.914542,8996.45,-1.1,1.4,70.7,0.0,0.037161
112.06289,40.914571,8996.42,-1.1,1.4,70.7,0.0,0.036662
112.062999,40.9146,8996.4,-1.1,1.4,70.7,0.0,0.036414
112.063107,40.914628,8996.38,-1.1,1.4,70.7,0.0,0.036421
112.063215,40.914657,8996.35,-1.1,1.4,70.7,0.0,0.035889
112.063325,40.914686,8996.33,-1.1,1.4,70.7,0.0,0.035407
112.063448,40.914719,8996.3,-1.1,1.4,70.7,0.0,0.035793
112.06357,40.914751,8996.28,-1.1,1.4,70.7,0.0,0.03653
112.063693,40.914783,8996.25,-1.1,1.4,70.7,0.0,0.037847
112.063816,40.914816,8996.23,-1.1,1.4,70.7,0.024152,0.037893
112.063938,40.914848,8996.2,-1.1,1.4,70.7,0.054423,0.037571
112.06406,40.914881,8996.18,-1.1,1.4,70.7,0.084749,0.037446
112.064182,40.914913,8996.15,-1.2,1.4,70.7,0.115075,0.037009
112.064304,40.914945,8996.13,-1.2,1.4,70.7,0.145401,0.036439
112.064426,40.914978,8996.1,-1.2,1.4,70.7,0.175672,0.035993
112.064546,40.915009,8996.08,-1.2,1.4,70.7,0.200043,0.035582
112.064656,40.915038,8996.05,-1.2,1.4,70.7,0.200043,0.036012
112.064766,40.915067,8996.03,-1.2,1.4,70.7,0.200043,0.03633
112.064876,40.915096,8996.01,-1.2,1.4,70.7,0.200043,0.03658
112.064985,40.915126,8995.99,-1.2,1.4,70.7,0.200043,0.036858
