经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.409582,41.014964,8215.74,1.9,-7.4,68.3,0.0,0.041826
112.409702,41.015,8214.05,1.9,-7.4,68.3,0.0,0.041553
112.409822,41.015036,8212.36,1.9,-7.4,68.3,0.0,0.041359
112.410014,41.015094,8209.66,1.9,-7.4,68.3,0.0,0.041612
112.410206,41.015152,8206.95,1.9,-7.4,68.3,0.0,0.042101
112.410398,41.01521,8204.24,1.9,-7.4,68.3,0.0,0.042838
112.410565,41.01526,8201.88,1.9,-7.4,68.3,0.0,0.043285
112.410721,41.015307,8199.68,1.9,-7.4,68.3,0.0,0.043527
112.410877,41.015354,8197.47,1.9,-7.4,68.3,0.0,0.043754
112.411052,41.015407,8195.0,1.9,-7.4,68.3,0.0,0.043803
112.411257,41.015469,8192.11,1.9,-7.4,68.3,0.0,0.043625
112.411462,41.015531,8189.23,1.9,-7.4,68.3,0.0,0.043611
112.411658,41.01559,8186.46,1.9,-7.4,68.3,0.0,0.043485
112.41177,41.015623,8184.89,1.9,-7.4,68.3,0.0,0.043379
112.411881,41.015657,8183.32,1.9,-7.4,68.3,0.0,0.04322
112.411992,41.01569,8181.75,1.9,-7.4,68.3,0.0,0.043078
112.412104,41.015724,8180.18,1.9,-7.4,68.3,0.0,0.042919
112.412215,41.015758,8178.61,1.9,-7.4,68.3,0.0,0.042706
112.4124,41.015813,8176.01,1.9,-7.4,68.3,0.0,0.042856
112.412584,41.015869,8173.41,1.9,-7.4,68.3,0.0,0.042918
112.412769,41.015925,8170.81,1.9,-7.4,68.3,0.0,0.043057
112.412948,41.015978,8168.29,1.9,-7.4,68.3,0.0,0.042831
112.413123,41.016031,8165.82,1.9,-7.4,68.3,0.0,0.042443
112.413299,41.016084,8163.34,1.9,-7.4,68.3,0.0,0.041994
112.413462,41.016134,8161.04,1.9,-7.4,68.3,0.0,0.04148
112.413606,41.016177,8159.02,1.9,-7.4,68.3,0.0,0.040612
112.41375,41.01622,8157.0,1.9,-7.4,68.3,0.0,0.040199
112.413894,41.016263,8154.98,1.9,-7.4,68.3,0.0,0.040101
112.414037,41.016307,8152.96,1.9,-7.4,68.3,0.0,0.040271
112.414195,41.016354,8150.74,1.9,-7.4,68.3,0.0,0.040731
112.414387,41.016412,8148.04,1.9,-7.4,68.3,0.0,0.041484
112.414579,41.01647,8145.34,1.9,-7.4,68.3,0.0,0.042379
112.414771,41.016528,8142.64,1.9,-7.4,68.3,0.0,0.043338
112.414961,41.016585,8139.96,1.9,-7.4,68.3,0.0,0.043196
112.415152,41.016642,8137.28,1.9,-7.4,68.3,0.0,0.042996
112.415342,41.0167,8134.6,1.9,-7.4,68.3,0.0,0.042752
112.415501,41.016748,8132.37,1.9,-7.4,68.3,0.0,0.042321
112.415646,41.016791,8130.33,1.9,-7.4,68.3,0.0,0.041789
