经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.207747,41.043162,10153.21,-97.8,22.9,333.7,6.363168,2.217555
112.207719,41.043207,10155.41,-97.9,22.8,333.7,5.974558,2.200609
112.207691,41.043252,10157.61,-98.0,22.8,333.7,5.586002,2.191969
112.207663,41.043296,10159.81,-98.0,22.7,333.6,5.197391,2.20174
112.207635,41.043341,10162.02,-98.1,22.7,333.6,4.961832,2.212431
112.207607,41.043386,10164.22,-98.2,22.6,333.6,4.765724,2.22103
112.207568,41.043448,10167.24,-98.2,22.5,333.6,4.473883,2.219213
112.207529,41.043511,10170.26,-98.3,22.5,333.6,4.181551,2.228791
112.20749,41.043573,10173.29,-98.3,22.4,333.6,3.889219,2.251889
112.207447,41.043642,10176.6,-98.2,22.3,333.6,3.294719,2.267978
112.207402,41.043714,10180.04,-98.1,22.2,333.5,2.567441,2.283491
112.207356,41.043786,10183.49,-98.0,22.2,333.5,1.840162,2.302176
112.207318,41.043847,10186.41,-97.8,22.1,333.5,1.055182,2.312514
112.207289,41.043892,10188.55,-97.5,22.0,333.4,0.181738,2.304981
112.20726,41.043938,10190.69,-97.3,22.0,333.4,0.691693,2.296111
112.207232,41.043983,10192.83,-97.0,21.9,333.4,1.545535,2.286912
112.207203,41.044028,10194.97,-96.8,21.8,333.3,2.212203,2.289345
112.207171,41.044079,10197.35,-96.4,21.8,333.3,3.103734,2.293921
112.207131,41.044142,10200.31,-95.8,21.7,333.2,4.533319,2.304465
112.207091,41.044205,10203.27,-95.1,21.7,333.1,5.962905,2.330085
112.20705,41.044269,10206.22,-94.5,21.6,333.0,7.392491,2.361515
112.207007,41.044337,10209.37,-93.5,21.5,332.9,9.449785,2.39693
112.206963,41.044405,10212.51,-92.5,21.5,332.8,11.510385,2.4335
112.206919,41.044473,10215.65,-91.5,21.4,332.6,13.571012,2.471855
112.206873,41.044546,10218.96,-90.4,21.3,332.5,15.673713,2.492541
112.206825,41.04462,10222.35,-89.2,21.2,332.3,17.79491,2.508322
112.206777,41.044695,10225.74,-88.0,21.2,332.1,19.916108,2.526126
112.206737,41.044757,10228.56,-87.1,21.1,332.0,21.3393,2.536052
112.206708,41.0448,10230.51,-86.7,21.0,331.9,21.69223,2.528618
112.20668,41.044844,10232.46,-86.3,21.0,331.8,22.045173,2.519294
112.206652,41.044887,10234.41,-85.8,21.0,331.7,22.398116,2.510504
112.206623,41.04493,10236.36,-85.4,20.9,331.6,22.75106,2.526915
112.206589,41.044983,10238.71,-85.0,20.9,331.5,22.874946,2.547687
112.20654,41.045057,10242.0,-84.6,20.8,331.3,22.450709,2.581164
112.206491,41.04513,10245.29,-84.1,20.8,331.2,22.026472,2.618087
112.206443,41.045204,10248.57,-83.7,20.7,331.0,21.602235,2.657655
112.206398,41.045271,10251.53,-83.5,20.7,330.9,20.032535,2.667478
112.206353,41.045339,10254.48,-83.3,20.6,330.8,18.456783,2.679272
112.206308,41.045406,10257.44,-83.1,20.6,330.6,16.881031,2.693458
112.206265,41.04547,10260.23,-82.9,20.6,330.5,14.968442,2.69429
112.206223,41.045532,10262.96,-82.7,20.5,330.4,12.907842,2.693474
112.206181,41.045595,10265.69,-82.6,20.4,330.4,10.847242,2.711753
112.206143,41.045651,10268.11,-82.5,20.4,330.3,9.336869,2.731034
112.206112,41.045696,10270.07,-82.4,20.3,330.2,8.670201,2.75107
112.206081,41.045741,10272.04,-82.3,20.3,330.1,8.003534,2.770102
112.20605,41.045787,10274.0,-82.2,20.3,330.0,7.336866,2.78785
112.206018,41.045832,10275.96,-82.1,20.2,330.0,6.670199,2.804214
112.205983,41.045883,10278.15,-82.0,20.2,329.9,6.021385,2.818595
112.205939,41.045948,10280.91,-81.8,20.2,329.8,5.415329,2.831274
112.205894,41.046013,10283.67,-81.7,20.1,329.7,4.809286,2.843751
112.205849,41.046077,10286.44,-81.6,20.1,329.6,4.203216,2.856024
112.205795,41.046155,10289.71,-81.5,20.0,329.5,4.019157,2.856108
112.20574,41.046232,10293.0,-81.4,20.0,329.4,3.837337,2.859131
112.205686,41.04631,10296.28,-81.2,19.9,329.2,3.655504,2.865136
112.205638,41.046377,10299.11,-81.1,19.9,329.1,3.515785,2.863395
112.205593,41.04644,10301.75,-81.0,19.8,329.0,3.394563,2.856517
112.205549,41.046503,10304.38,-81.0,19.7,329.0,3.273341,2.849759
112.20551,41.046557,10306.65,-80.9,19.7,328.9,3.169003,2.847537
112.20548,41.046598,10308.36,-80.8,19.7,328.8,3.090592,2.852863
112.20545,41.046639,10310.07,-80.8,19.7,328.8,3.012168,2.865773
112.205421,41.046681,10311.78,-80.7,19.6,328.7,2.93373,2.883359
112.205391,41.046722,10313.49,-80.6,19.6,328.6,2.85532,2.899099
112.205355,41.046772,10315.56,-80.6,19.6,328.6,2.782141,2.910204
112.205303,41.046843,10318.5,-80.5,19.5,328.4,2.72153,2.914335
112.205251,41.046915,10321.44,-80.4,19.5,328.3,2.660932,2.918949
112.205198,41.046986,10324.38,-80.3,19.4,328.2,2.600335,2.924439
112.20516,41.047039,10326.51,-80.2,19.4,328.1,2.524629,2.918967
112.205121,41.047091,10328.64,-80.1,19.3,328.0,2.448869,2.910446
112.205083,41.047143,10330.76,-80.1,19.3,328.0,2.373095,2.899043
112.205044,41.047195,10332.89,-80.0,19.2,327.9,2.339435,2.899565
112.205004,41.047249,10335.07,-79.9,19.2,327.8,2.320065,2.898637
112.204959,41.047308,10337.46,-79.8,19.1,327.7,2.283196,2.870307
112.204914,41.047368,10339.85,-79.7,19.1,327.6,2.271639,2.852629
112.204869,41.047428,10342.25,-79.7,19.1,327.5,2.298919,2.851589
112.204824,41.047487,10344.64,-79.6,19.0,327.4,2.326212,2.87229
112.204779,41.047547,10347.04,-79.5,19.0,327.3,2.353492,2.906774
112.204734,41.047606,10349.43,-79.5,18.9,327.3,2.380772,2.941159
112.204687,41.047668,10351.9,-79.4,18.9,327.2,2.400019,2.960175
