经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.988354,41.18298,8151.12,131.8,-14.5,255.2,0.901284,1.341165
112.988264,41.182963,8148.95,131.8,-14.5,255.2,0.940517,1.337181
112.988173,41.182945,8146.78,131.9,-14.6,255.2,0.979695,1.345701
112.988083,41.182927,8144.59,131.9,-14.6,255.2,0.990842,1.349565
112.987991,41.182909,8142.36,131.9,-14.6,255.1,0.971909,1.348588
112.9879,41.182891,8140.14,132.0,-14.7,255.1,0.952975,1.348014
112.987808,41.182873,8137.91,132.0,-14.7,255.1,0.934015,1.347075
112.987717,41.182855,8135.69,132.0,-14.7,255.0,0.915081,1.342043
112.987613,41.182834,8133.14,132.0,-14.7,255.0,0.909071,1.332386
112.987503,41.182812,8130.44,132.1,-14.8,254.9,0.909071,1.320638
112.987393,41.18279,8127.74,132.1,-14.9,254.9,0.909098,1.320852
112.987294,41.18277,8125.31,132.1,-14.9,254.9,0.907131,1.319557
112.987213,41.182754,8123.3,132.1,-14.9,254.9,0.902104,1.312484
112.987132,41.182738,8121.29,132.2,-15.0,254.8,0.886668,1.309987
112.98705,41.182721,8119.28,132.2,-15.0,254.8,0.863773,1.311237
112.986925,41.182696,8116.16,132.2,-15.0,254.8,0.844867,1.303054
112.986787,41.182668,8112.73,132.3,-15.1,254.7,0.827027,1.298642
112.98665,41.18264,8109.3,132.3,-15.1,254.7,0.809241,1.305304
112.986536,41.182617,8106.45,132.3,-15.1,254.7,0.809159,1.3065
112.986446,41.182598,8104.21,132.3,-15.1,254.7,0.828092,1.29888
112.986357,41.18258,8101.97,132.4,-15.2,254.6,0.847025,1.299133
112.986268,41.182562,8099.73,132.4,-15.2,254.6,0.870139,1.297503
112.986181,41.182543,8097.51,132.4,-15.2,254.6,0.911803,1.293527
112.986093,41.182525,8095.29,132.5,-15.2,254.6,0.940517,1.29127
112.986005,41.182507,8093.06,132.5,-15.3,254.5,0.963248,1.288896
112.985917,41.182489,8090.84,132.6,-15.3,254.5,0.985979,1.29262
112.985817,41.182468,8088.28,132.6,-15.3,254.5,1.063816,1.291513
112.985695,41.182443,8085.19,132.8,-15.4,254.4,1.230472,1.283438
112.985574,41.182418,8082.09,132.9,-15.4,254.4,1.397156,1.280878
112.985453,41.182392,8078.99,133.0,-15.5,254.3,1.56384,1.282512
112.985347,41.18237,8076.26,133.1,-15.5,254.3,1.789783,1.282316
112.985244,41.182349,8073.63,133.3,-15.6,254.3,2.0322,1.281283
112.985142,41.182327,8070.99,133.4,-15.6,254.3,2.274617,1.280602
112.985044,41.182306,8068.45,133.6,-15.6,254.3,2.531678,1.280117
112.98495,41.182286,8066.01,133.7,-15.7,254.3,2.804394,1.279409
112.984856,41.182266,8063.56,133.9,-15.7,254.2,3.077137,1.27855
112.984762,41.182247,8061.12,134.1,-15.7,254.2,3.3457,1.277696
112.984668,41.182227,8058.67,134.2,-15.8,254.2,3.595685,1.27677
112.984569,41.182206,8056.07,134.4,-15.8,254.2,3.866379,1.269323
112.984467,41.182184,8053.4,134.6,-15.9,254.1,4.14669,1.25913
112.984365,41.182162,8050.72,134.8,-16.0,254.1,4.427001,1.249515
112.984271,41.182142,8048.26,135.0,-16.0,254.1,4.635021,1.241486
112.984191,41.182125,8046.14,135.1,-16.0,254.1,4.726518,1.234951
112.984111,41.182108,8044.01,135.3,-16.0,254.1,4.818015,1.234964
112.984031,41.18209,8041.89,135.4,-16.1,254.0,4.90954,1.239021
112.983951,41.182073,8039.77,135.6,-16.1,254.0,4.93779,1.237254
112.983863,41.182054,8037.45,135.8,-16.1,254.0,4.962597,1.231032
