x,vx,y,vy,z,vz
4559.4758,89.1896,802.3833,-134.1916,2037.6303,45.1645
4562.4493,89.2219,797.9095,-134.2373,2039.1306,44.8525
4565.4239,89.2541,793.4342,-134.2830,2040.6205,44.5403
4568.3996,89.2863,788.9573,-134.3288,2042.1000,44.2281
4571.3764,89.3187,784.4789,-134.3749,2043.5690,43.9158
4574.3542,89.3514,779.9990,-134.4213,2045.0277,43.6036
4577.3331,89.3843,775.5175,-134.4682,2046.4759,43.2914
4580.3131,89.4176,771.0344,-134.5157,2047.9138,42.9792
4583.2943,89.4514,766.5498,-134.5639,2049.3412,42.6671
4586.2766,89.4856,762.0635,-134.6128,2050.7583,42.3552
4589.2600,89.5205,757.5756,-134.6627,2052.1649,42.0433
4592.2446,89.5559,753.0860,-134.7134,2053.5612,41.7316
4595.2304,89.5920,748.5947,-134.7652,2054.9470,41.4201
4598.2174,89.6288,744.1016,-134.8180,2056.3225,41.1087
4601.2057,89.6663,739.6068,-134.8719,2057.6876,40.7975
4604.1952,89.7045,735.1101,-134.9269,2059.0423,40.4865
4607.1860,89.7434,730.6116,-134.9831,2060.3867,40.1756
4610.1781,89.7831,726.1113,-135.0403,2061.7207,39.8649
4613.1715,89.8235,721.6089,-135.0987,2063.0444,39.5543
4616.1663,89.8647,717.1047,-135.1582,2064.3577,39.2439
4619.1625,89.9066,712.5984,-135.2188,2065.6606,38.9336
4622.1601,89.9491,708.0901,-135.2805,2066.9532,38.6235
4625.1591,89.9924,703.5797,-135.3431,2068.2355,38.3134
4628.1596,90.0363,699.0672,-135.4068,2069.5075,38.0035
4631.1616,90.0808,694.5525,-135.4714,2070.7691,37.6936
4634.1650,90.1258,690.0357,-135.5369,2072.0204,37.3838
4637.1700,90.1714,685.5167,-135.6031,2073.2613,37.0740
4640.1764,90.2175,680.9955,-135.6701,2074.4920,36.7642
4643.1845,90.2640,676.4721,-135.7378,2075.7123,36.4543
4646.1940,90.3108,671.9463,-135.8060,2076.9223,36.1445
4649.2052,90.3580,667.4183,-135.8747,2078.1219,35.8346
4652.2179,90.4054,662.8880,-135.9438,2079.3112,35.5246
4655.2322,90.4530,658.3554,-136.0132,2080.4902,35.2145
4658.2481,90.5008,653.8205,-136.0828,2081.6589,34.9042
4661.2656,90.5486,649.2832,-136.1526,2082.8172,34.5938
4664.2847,90.5965,644.7436,-136.2224,2083.9651,34.2833
4667.3054,90.6443,640.2017,-136.2922,2085.1027,33.9725
4670.3276,90.6920,635.6575,-136.3617,2086.2299,33.6615
4673.3515,90.7395,631.1109,-136.4311,2087.3468,33.3503
4676.3769,90.7868,626.5621,-136.5001,2088.4533,33.0389
4679.4039,90.8338,622.0109,-136.5687,2089.5494,32.7271
4682.4325,90.8805,617.4575,-136.6368,2090.6351,32.4151
4685.4626,90.9267,612.9018,-136.7043,2091.7104,32.1028
4688.4943,90.9725,608.3439,-136.7712,2092.7753,31.7901
4691.5275,91.0178,603.7837,-136.8373,2093.8297,31.4772
4694.5621,91.0625,599.2214,-136.9026,2094.8738,31.1639
4697.5983,91.1067,594.6569,-136.9670,2095.9073,30.8503
4700.6359,91.1502,590.0903,-137.0304,2096.9304,30.5363
4703.6750,91.1930,585.5216,-137.0929,2097.9431,30.2219
4706.7154,91.2351,580.9508,-137.1543,2098.9452,29.9072
4709.7573,91.2765,576.3780,-137.2146,2099.9369,29.5921
4712.8005,91.3171,571.8031,-137.2738,2100.9180,29.2767
4715.8451,91.3569,567.2264,-137.3318,2101.8887,28.9609
4718.8910,91.3959,562.6477,-137.3885,2102.8488,28.6447
4721.9381,91.4340,558.0672,-137.4441,2103.7983,28.3282
4724.9866,91.4713,553.4848,-137.4983,2104.7373,28.0112
4728.0362,91.5077,548.9006,-137.5513,2105.6657,27.6940
4731.0871,91.5433,544.3147,-137.6030,2106.5836,27.3763
4734.1391,91.5780,539.7271,-137.6534,2107.4908,27.0584
4737.1923,91.6118,535.1378,-137.7026,2108.3874,26.7400
4740.2465,91.6448,530.5469,-137.7504,2109.2735,26.4214
4743.3019,91.6768,525.9545,-137.7969,2110.1489,26.1024
4746.3583,91.7081,521.3605,-137.8422,2111.0136,25.7831
4749.4158,91.7385,516.7650,-137.8863,2111.8677,25.4635
4752.4742,91.7680,512.1681,-137.9291,2112.7112,25.1436
4755.5336,91.7968,507.5698,-137.9707,2113.5440,24.8234
4758.5940,91.8248,502.9701,-138.0111,2114.3661,24.5029
4761.6553,91.8520,498.3690,-138.0504,2115.1775,24.1822
4764.7174,91.8784,493.7667,-138.0885,2115.9782,23.8612
4767.7805,91.9041,489.1631,-138.1257,2116.7682,23.5399
4770.8444,91.9292,484.5584,-138.1617,2117.5475,23.2184
4773.9091,91.9535,479.9524,-138.1968,2118.3161,22.8967
4776.9746,91.9772,475.3452,-138.2309,2119.0740,22.5748
4780.0409,92.0003,470.7370,-138.2641,2119.8211,22.2526
4783.1080,92.0229,466.1276,-138.2965,2120.5575,21.9303
4786.1758,92.0448,461.5172,-138.3280,2121.2831,21.6078
4789.2443,92.0663,456.9058,-138.3588,2121.9980,21.2851
4792.3135,92.0872,452.2933,-138.3889,2122.7021,20.9623
4795.3834,92.1077,447.6799,-138.4182,2123.3955,20.6393
4798.4540,92.1278,443.0654,-138.4470,2124.0781,20.3162
4801.5253,92.1475,438.4501,-138.4751,2124.7499,19.9929
4804.5972,92.1668,433.8338,-138.5027,2125.4110,19.6695
4807.6697,92.1857,429.2166,-138.5298,2126.0612,19.3459
4810.7429,92.2044,424.5985,-138.5564,2126.7007,19.0223
4813.8167,92.2227,419.9795,-138.5826,2127.3294,18.6985
4816.8911,92.2408,415.3596,-138.6084,2127.9473,18.3747
4819.9661,92.2587,410.7389,-138.6338,2128.5543,18.0507
4823.0416,92.2763,406.1174,-138.6590,2129.1506,17.7267
4826.1178,92.2937,401.4950,-138.6838,2129.7361,17.4025
4829.1946,92.3110,396.8718,-138.7084,2130.3108,17.0783
4832.2719,92.3281,392.2478,-138.7327,2130.8747,16.7540
4835.3498,92.3450,387.6230,-138.7568,2131.4277,16.4296
4838.4282,92.3618,382.9973,-138.7808,2131.9700,16.1051
4841.5072,92.3785,378.3709,-138.8045,2132.5014,15.7806
4844.5868,92.3951,373.7437,-138.8281,2133.0220,15.4560
4847.6669,92.4116,369.1157,-138.8516,2133.5318,15.1313
4850.7475,92.4279,364.4869,-138.8749,2134.0308,14.8066
4853.8287,92.4442,359.8574,-138.8981,2134.5189,14.4818
4856.9105,92.4605,355.2270,-138.9212,2134.9962,14.1569
4859.9928,92.4766,350.5960,-138.9441,2135.4627,13.8319
4863.0756,92.4926,345.9641,-138.9670,2135.9183,13.5069
4866.1589,92.5086,341.3315,-138.9897,2136.3632,13.1818
4869.2428,92.5244,336.6981,-139.0123,2136.7971,12.8567
4872.3272,92.5402,332.0640,-139.0347,2137.2203,12.5315
4875.4122,92.5559,327.4291,-139.0570,2137.6326,12.2062
4878.4976,92.5715,322.7935,-139.0791,2138.0340,11.8809
4881.5836,92.5869,318.1572,-139.1011,2138.4246,11.5554
4884.6701,92.6022,313.5201,-139.1229,2138.8044,11.2300
4887.7571,92.6174,308.8824,-139.1445,2139.1733,10.9044
4890.8446,92.6325,304.2438,-139.1659,2139.5313,10.5788
4893.9326,92.6474,299.6046,-139.1870,2139.8785,10.2531
4897.0211,92.6621,294.9647,-139.2079,2140.2149,9.9274
4900.1101,92.6766,290.3241,-139.2285,2140.5404,9.6016
4903.1995,92.6909,285.6828,-139.2488,2140.8550,9.2757
4906.2894,92.7050,281.0409,-139.2688,2141.1587,8.9497
4909.3798,92.7189,276.3982,-139.2884,2141.4516,8.6237
4912.4707,92.7325,271.7550,-139.3077,2141.7337,8.2976
4915.5620,92.7459,267.1111,-139.3266,2142.0048,7.9715
4918.6538,92.7590,262.4665,-139.3451,2142.2651,7.6453
4921.7459,92.7718,257.8214,-139.3631,2142.5145,7.3190
4924.8385,92.7843,253.1757,-139.3807,2142.7530,6.9927
4927.9316,92.7964,248.5293,-139.3978,2142.9807,6.6663
4931.0250,92.8082,243.8825,-139.4144,2143.1974,6.3399
4934.1188,92.8197,239.2351,-139.4305,2143.4033,6.0134
4937.2129,92.8308,234.5871,-139.4460,2143.5983,5.6868
4940.3075,92.8415,229.9387,-139.4609,2143.7825,5.3602
4943.4024,92.8518,225.2897,-139.4753,2143.9557,5.0336
4946.4976,92.8618,220.6403,-139.4890,2144.1180,4.7069
4949.5932,92.8713,215.9905,-139.5022,2144.2695,4.3802
4952.6890,92.8803,211.3402,-139.5147,2144.4100,4.0534
4955.7852,92.8890,206.6895,-139.5265,2144.5397,3.7266
4958.8816,92.8972,202.0384,-139.5377,2144.6585,3.3998
4961.9783,92.9049,197.3870,-139.5482,2144.7664,3.0729
4965.0753,92.9122,192.7352,-139.5580,2144.8633,2.7460
4968.1725,92.9190,188.0831,-139.5671,2144.9494,2.4191
4971.2699,92.9253,183.4308,-139.5755,2145.0246,2.0922
4974.3675,92.9312,178.7781,-139.5832,2145.0889,1.7652
4977.4653,92.9365,174.1252,-139.5901,2145.1423,1.4383
4980.5632,92.9414,169.4721,-139.5964,2145.1848,1.1113
4983.6613,92.9458,164.8188,-139.6019,2145.2164,0.7843
4986.7596,92.9497,160.1653,-139.6066,2145.2371,0.4573
4989.8580,92.9531,155.5117,-139.6107,2145.2469,0.1304
4992.9565,92.9560,150.8580,-139.6140,2145.2458,-0.1966
4996.0551,92.9585,146.2041,-139.6166,2145.2338,-0.5235
4999.1537,92.9604,141.5502,-139.6185,2145.2109,-0.8505
5002.2524,92.9619,136.8962,-139.6196,2145.1771,-1.1774
5005.3512,92.9629,132.2422,-139.6200,2145.1324,-1.5043
5008.4499,92.9634,127.5882,-139.6198,2145.0768,-1.8312
5011.5487,92.9635,122.9342,-139.6188,2145.0103,-2.1580
5014.6475,92.9631,118.2803,-139.6171,2144.9329,-2.4849
5017.7462,92.9622,113.6264,-139.6147,2144.8446,-2.8117
5020.8450,92.9609,108.9727,-139.6117,2144.7455,-3.1384
5023.9436,92.9591,104.3190,-139.6080,2144.6354,-3.4651
5027.0422,92.9569,99.6655,-139.6036,2144.5145,-3.7918
5030.1408,92.9542,95.0121,-139.5986,2144.3826,-4.1184
5033.2392,92.9511,90.3589,-139.5930,2144.2399,-4.4450
5036.3375,92.9477,85.7059,-139.5867,2144.0863,-4.7716
5039.4357,92.9438,81.0531,-139.5798,2143.9218,-5.0981
5042.5337,92.9395,76.4006,-139.5723,2143.7464,-5.4245
5045.6316,92.9348,71.7483,-139.5643,2143.5602,-5.7509
5048.7294,92.9297,67.0963,-139.5556,2143.3630,-6.0772
5051.8269,92.9242,62.4446,-139.5464,2143.1550,-6.4035
5054.9243,92.9184,57.7932,-139.5366,2142.9361,-6.7297
5058.0215,92.9122,53.1422,-139.5263,2142.7064,-7.0558
5061.1185,92.9057,48.4915,-139.5155,2142.4657,-7.3819
5064.2152,92.8988,43.8412,-139.5041,2142.2142,-7.7079
5067.3117,92.8915,39.1912,-139.4923,2141.9519,-8.0339
5070.4080,92.8840,34.5417,-139.4799,2141.6786,-8.3598
5073.5040,92.8761,29.8926,-139.4670,2141.3945,-8.6856
5076.5997,92.8678,25.2439,-139.4537,2141.0996,-9.0113
5079.6952,92.8593,20.5957,-139.4398,2140.7938,-9.3370
5082.7903,92.8504,15.9479,-139.4255,2140.4771,-9.6626
5085.8852,92.8413,11.3006,-139.4108,2140.1496,-9.9881
5088.9797,92.8318,6.6539,-139.3956,2139.8113,-10.3136
5092.0740,92.8221,2.0076,-139.3799,2139.4620,-10.6389
5095.1679,92.8120,-2.6381,-139.3639,2139.1020,-10.9642
5098.2614,92.8017,-7.2833,-139.3473,2138.7311,-11.2894
5101.3547,92.7910,-11.9280,-139.3304,2138.3494,-11.6146
5104.4475,92.7801,-16.5720,-139.3130,2137.9568,-11.9396
5107.5400,92.7689,-21.2155,-139.2952,2137.5534,-12.2645
5110.6321,92.7574,-25.8583,-139.2769,2137.1392,-12.5894
5113.7238,92.7456,-30.5006,-139.2583,2136.7141,-12.9142
5116.8151,92.7336,-35.1422,-139.2392,2136.2782,-13.2389
5119.9060,92.7213,-39.7832,-139.2197,2135.8315,-13.5635
5122.9965,92.7087,-44.4235,-139.1999,2135.3740,-13.8880
5126.0866,92.6959,-49.0632,-139.1797,2134.9056,-14.2124
5129.1763,92.6829,-53.7022,-139.1591,2134.4265,-14.5367
5132.2655,92.6696,-58.3405,-139.1382,2133.9365,-14.8609
5135.3542,92.6561,-62.9781,-139.1170,2133.4358,-15.1851
5138.4425,92.6424,-67.6149,-139.0954,2132.9242,-15.5091
5141.5304,92.6285,-72.2511,-139.0735,2132.4018,-15.8331
5144.6178,92.6143,-76.8865,-139.0514,2131.8687,-16.1570
5147.7047,92.6000,-81.5212,-139.0289,2131.3247,-16.4807
5150.7911,92.5855,-86.1551,-139.0062,2130.7699,-16.8044
5153.8770,92.5709,-90.7882,-138.9832,2130.2044,-17.1280
5156.9625,92.5560,-95.4206,-138.9599,2129.6281,-17.4515
5160.0474,92.5410,-100.0522,-138.9364,2129.0410,-17.7749
5163.1319,92.5258,-104.6831,-138.9126,2128.4431,-18.0983
5166.2158,92.5105,-109.3131,-138.8886,2127.8344,-18.4215
5169.2993,92.4950,-113.9423,-138.8643,2127.2150,-18.7446
5172.3822,92.4793,-118.5707,-138.8399,2126.5848,-19.0677
5175.4645,92.4635,-123.1983,-138.8152,2125.9438,-19.3906
5178.5464,92.4476,-127.8250,-138.7903,2125.2921,-19.7135
5181.6277,92.4315,-132.4510,-138.7652,2124.6296,-20.0363
5184.7085,92.4153,-137.0760,-138.7399,2123.9563,-20.3590
5187.7887,92.3990,-141.7003,-138.7144,2123.2723,-20.6816
5190.8684,92.3826,-146.3237,-138.6888,2122.5775,-21.0041
5193.9476,92.3660,-150.9462,-138.6629,2121.8720,-21.3265
5197.0262,92.3493,-155.5679,-138.6369,2121.1558,-21.6489
5200.1042,92.3326,-160.1887,-138.6107,2120.4288,-21.9711
5203.1817,92.3157,-164.8086,-138.5844,2119.6910,-22.2933
5206.2586,92.2987,-169.4276,-138.5579,2118.9426,-22.6154
5209.3349,92.2816,-174.0458,-138.5313,2118.1834,-22.9373
5212.4107,92.2644,-178.6630,-138.5045,2117.4134,-23.2592
5215.4859,92.2471,-183.2794,-138.4776,2116.6327,-23.5810
5218.5605,92.2297,-187.8949,-138.4505,2115.8413,-23.9028
5221.6345,92.2123,-192.5094,-138.4233,2115.0392,-24.2244
5224.7080,92.1947,-197.1231,-138.3960,2114.2264,-24.5459
5227.7808,92.1771,-201.7358,-138.3685,2113.4028,-24.8674
5230.8531,92.1594,-206.3477,-138.3410,2112.5686,-25.1888
5233.9248,92.1416,-210.9586,-138.3133,2111.7236,-25.5101
5236.9959,92.1238,-215.5685,-138.2855,2110.8679,-25.8313
5240.0664,92.1058,-220.1776,-138.2576,2110.0015,-26.1524
5243.1363,92.0878,-224.7857,-138.2296,2109.1244,-26.4734
5246.2056,92.0698,-229.3929,-138.2014,2108.2366,-26.7944
5249.2742,92.0516,-233.9991,-138.1732,2107.3381,-27.1152
5252.3423,92.0334,-238.6044,-138.1449,2106.4289,-27.4360
5255.4098,92.0152,-243.2088,-138.1165,2105.5090,-27.7567
5258.4767,91.9969,-247.8122,-138.0880,2104.5785,-28.0773
5261.5429,91.9785,-252.4147,-138.0594,2103.6372,-28.3978
5264.6086,91.9601,-257.0162,-138.0308,2102.6853,-28.7183
5267.6736,91.9416,-261.6167,-138.0020,2101.7227,-29.0386
5270.7380,91.9230,-266.2163,-137.9732,2100.7494,-29.3589
5273.8018,91.9044,-270.8149,-137.9443,2099.7654,-29.6791
5276.8650,91.8858,-275.4126,-137.9153,2098.7708,-29.9992
5279.9275,91.8671,-280.0093,-137.8862,2097.7655,-30.3192
5282.9894,91.8484,-284.6050,-137.8571,2096.7495,-30.6391
5286.0507,91.8296,-289.1997,-137.8279,2095.7229,-30.9590
5289.1114,91.8108,-293.7935,-137.7986,2094.6856,-31.2788
5292.1715,91.7919,-298.3863,-137.7693,2093.6376,-31.5985
5295.2309,91.7730,-302.9781,-137.7399,2092.5790,-31.9181
5298.2897,91.7541,-307.5690,-137.7104,2091.5097,-32.2376
5301.3478,91.7351,-312.1588,-137.6809,2090.4298,-32.5570
5304.4053,91.7160,-316.7477,-137.6513,2089.3393,-32.8764
5307.4622,91.6970,-321.3356,-137.6217,2088.2381,-33.1957
5310.5185,91.6779,-325.9225,-137.5920,2087.1262,-33.5149
5313.5741,91.6587,-330.5084,-137.5622,2086.0037,-33.8340
5316.6290,91.6396,-335.0933,-137.5324,2084.8706,-34.1530
5319.6834,91.6204,-339.6772,-137.5025,2083.7269,-34.4720
5322.7371,91.6011,-344.2601,-137.4726,2082.5725,-34.7909
5325.7901,91.5819,-348.8420,-137.4427,2081.4075,-35.1097
5328.8425,91.5626,-353.4230,-137.4127,2080.2318,-35.4284
5331.8943,91.5433,-358.0029,-137.3826,2079.0456,-35.7470
5334.9454,91.5239,-362.5818,-137.3525,2077.8487,-36.0655
5337.9959,91.5045,-367.1597,-137.3224,2076.6412,-36.3840
5341.0457,91.4851,-371.7366,-137.2922,2075.4231,-36.7024
5344.0949,91.4657,-376.3125,-137.2620,2074.1944,-37.0207
5347.1434,91.4462,-380.8874,-137.2317,2072.9551,-37.3389
5350.1913,91.4267,-385.4613,-137.2014,2071.7051,-37.6571
5353.2385,91.4072,-390.0342,-137.1711,2070.4446,-37.9751
5356.2851,91.3877,-394.6061,-137.1407,2069.1735,-38.2931
5359.3310,91.3681,-399.1769,-137.1102,2067.8917,-38.6110
5362.3763,91.3485,-403.7467,-137.0798,2066.5994,-38.9288
5365.4209,91.3289,-408.3156,-137.0493,2065.2965,-39.2466
5368.4649,91.3093,-412.8834,-137.0187,2063.9830,-39.5642
5371.5082,91.2896,-417.4501,-136.9882,2062.6589,-39.8818
5374.5509,91.2699,-422.0159,-136.9576,2061.3242,-40.1993
5377.5929,91.2502,-426.5806,-136.9269,2059.9789,-40.5167
5380.6342,91.2305,-431.1444,-136.8962,2058.6231,-40.8340
5383.6749,91.2108,-435.7071,-136.8655,2057.2566,-41.1513
5386.7150,91.1910,-440.2687,-136.8348,2055.8796,-41.4685
5389.7543,91.1712,-444.8294,-136.8040,2054.4921,-41.7856
5392.7930,91.1514,-449.3890,-136.7732,2053.0939,-42.1026
5395.8311,91.1316,-453.9476,-136.7424,2051.6852,-42.4195
5398.8685,91.1118,-458.5052,-136.7115,2050.2660,-42.7364
5401.9052,91.0919,-463.0617,-136.6806,2048.8362,-43.0531
5404.9413,91.0720,-467.6172,-136.6497,2047.3958,-43.3698
5407.9767,91.0522,-472.1717,-136.6187,2045.9448,-43.6864
5411.0114,91.0322,-476.7251,-136.5877,2044.4833,-44.0030
5414.0455,91.0123,-481.2775,-136.5567,2043.0113,-44.3194
5417.0789,90.9924,-485.8289,-136.5257,2041.5287,-44.6358
5420.1117,90.9724,-490.3792,-136.4946,2040.0356,-44.9521
5423.1437,90.9524,-494.9285,-136.4635,2038.5319,-45.2683
5426.1751,90.9325,-499.4768,-136.4324,2037.0177,-45.5844
5429.2059,90.9124,-504.0240,-136.4012,2035.4930,-45.9004
5432.2360,90.8924,-508.5702,-136.3701,2033.9577,-46.2164
5435.2654,90.8724,-513.1154,-136.3389,2032.4119,-46.5323
5438.2941,90.8523,-517.6595,-136.3076,2030.8555,-46.8481
5441.3222,90.8322,-522.2025,-136.2764,2029.2887,-47.1638
5444.3496,90.8122,-526.7446,-136.2451,2027.7113,-47.4794
5447.3764,90.7921,-531.2855,-136.2138,2026.1234,-47.7950
5450.4024,90.7719,-535.8255,-136.1824,2024.5249,-48.1104
5453.4278,90.7518,-540.3644,-136.1511,2022.9160,-48.4258
5456.4525,90.7317,-544.9022,-136.1197,2021.2966,-48.7411
5459.4766,90.7115,-549.4390,-136.0883,2019.6666,-49.0564
5462.5000,90.6913,-553.9748,-136.0568,2018.0261,-49.3715
5465.5227,90.6711,-558.5095,-136.0254,2016.3752,-49.6866
5468.5447,90.6509,-563.0431,-135.9939,2014.7137,-50.0016
5471.5661,90.6307,-567.5757,-135.9624,2013.0417,-50.3165
5474.5868,90.6105,-572.1073,-135.9308,2011.3593,-50.6313
5477.6068,90.5902,-576.6378,-135.8993,2009.6663,-50.9460
5480.6261,90.5700,-581.1672,-135.8677,2007.9629,-51.2607
5483.6448,90.5497,-585.6956,-135.8361,2006.2489,-51.5752
5486.6628,90.5294,-590.2230,-135.8045,2004.5245,-51.8897
5489.6801,90.5091,-594.7493,-135.7728,2002.7896,-52.2041
5492.6967,90.4888,-599.2745,-135.7411,2001.0442,-52.5184
5495.7126,90.4684,-603.7987,-135.7094,1999.2884,-52.8327
5498.7279,90.4481,-608.3218,-135.6777,1997.5221,-53.1468
5501.7425,90.4277,-612.8438,-135.6459,1995.7453,-53.4609
5504.7564,90.4073,-617.3648,-135.6142,1993.9580,-53.7749
5507.7697,90.3870,-621.8848,-135.5824,1992.1603,-54.0888
5510.7822,90.3666,-626.4037,-135.5505,1990.3521,-54.4026
5513.7941,90.3461,-630.9215,-135.5187,1988.5334,-54.7163
5516.8053,90.3257,-635.4383,-135.4868,1986.7043,-55.0300
5519.8158,90.3053,-639.9539,-135.4549,1984.8648,-55.3435
5522.8257,90.2848,-644.4686,-135.4230,1983.0148,-55.6570
5525.8348,90.2643,-648.9821,-135.3910,1981.1543,-55.9704
5528.8433,90.2438,-653.4946,-135.3591,1979.2834,-56.2837
5531.8511,90.2233,-658.0061,-135.3271,1977.4021,-56.5969
5534.8582,90.2028,-662.5165,-135.2951,1975.5103,-56.9101
5537.8646,90.1823,-667.0258,-135.2630,1973.6081,-57.2231
5540.8703,90.1618,-671.5340,-135.2309,1971.6954,-57.5361
5543.8754,90.1412,-676.0411,-135.1989,1969.7723,-57.8490
5546.8797,90.1206,-680.5472,-135.1667,1967.8388,-58.1618
5549.8834,90.1001,-685.0523,-135.1346,1965.8949,-58.4745
5552.8864,90.0795,-689.5562,-135.1024,1963.9405,-58.7871
5555.8887,90.0589,-694.0591,-135.0702,1961.9757,-59.0996
5558.8903,90.0382,-698.5609,-135.0380,1960.0005,-59.4121
5561.8913,90.0176,-703.0616,-135.0058,1958.0149,-59.7244
5564.8915,89.9969,-707.5613,-134.9735,1956.0189,-60.0367
5567.8911,89.9763,-712.0599,-134.9412,1954.0125,-60.3489
5570.8899,89.9556,-716.5574,-134.9089,1951.9957,-60.6610
5573.8881,89.9349,-721.0538,-134.8766,1949.9684,-60.9730
5576.8856,89.9142,-725.5491,-134.8442,1947.9308,-61.2849
5579.8824,89.8935,-730.0434,-134.8118,1945.8828,-61.5968
5582.8785,89.8727,-734.5366,-134.7794,1943.8243,-61.9085
5585.8739,89.8520,-739.0287,-134.7470,1941.7555,-62.2202
5588.8686,89.8312,-743.5197,-134.7145,1939.6763,-62.5317
5591.8626,89.8104,-748.0097,-134.6820,1937.5868,-62.8432
5594.8560,89.7896,-752.4985,-134.6495,1935.4868,-63.1546
5597.8486,89.7688,-756.9863,-134.6170,1933.3764,-63.4659
5600.8406,89.7480,-761.4730,-134.5844,1931.2557,-63.7771
5603.8318,89.7272,-765.9586,-134.5518,1929.1246,-64.0882
5606.8224,89.7063,-770.4431,-134.5192,1926.9832,-64.3993
5609.8122,89.6854,-774.9265,-134.4866,1924.8314,-64.7102
5612.8014,89.6646,-779.4089,-134.4539,1922.6692,-65.0211
5615.7899,89.6437,-783.8901,-134.4212,1920.4966,-65.3318
5618.7776,89.6228,-788.3703,-134.3885,1918.3137,-65.6425
5621.7647,89.6018,-792.8494,-134.3557,1916.1205,-65.9531
5624.7511,89.5809,-797.3273,-134.3230,1913.9168,-66.2636
5627.7368,89.5599,-801.8042,-134.2902,1911.7029,-66.5740
5630.7218,89.5390,-806.2800,-134.2573,1909.4786,-66.8843
5633.7060,89.5180,-810.7547,-134.2245,1907.2439,-67.1945
5636.6896,89.4970,-815.2283,-134.1916,1904.9990,-67.5046
5639.6725,89.4760,-819.7008,-134.1587,1902.7436,-67.8146
5642.6547,89.4549,-824.1722,-134.1257,1900.4780,-68.1246
5645.6362,89.4339,-828.6425,-134.0928,1898.2020,-68.4344
5648.6170,89.4128,-833.1117,-134.0598,1895.9157,-68.7442
5651.5970,89.3917,-837.5799,-134.0268,1893.6191,-69.0538
5654.5764,89.3706,-842.0469,-133.9937,1891.3121,-69.3634
5657.5551,89.3495,-846.5128,-133.9606,1888.9948,-69.6728
5660.5330,89.3284,-850.9776,-133.9275,1886.6672,-69.9822
5663.5103,89.3073,-855.4413,-133.8944,1884.3293,-70.2915
5666.4869,89.2861,-859.9039,-133.8612,1881.9811,-70.6007
5669.4627,89.2649,-864.3654,-133.8281,1879.6226,-70.9098
5672.4378,89.2437,-868.8257,-133.7948,1877.2538,-71.2189
5675.4123,89.2225,-873.2850,-133.7615,1874.8747,-71.5278
5678.3860,89.2013,-877.7432,-133.7283,1872.4853,-71.8366
5681.3590,89.1800,-882.2002,-133.6950,1870.0856,-72.1453
5684.3313,89.1587,-886.6562,-133.6614,1867.6756,-72.4543
5687.3030,89.1372,-891.1110,-133.6276,1865.2553,-72.7636
5690.2738,89.1158,-895.5647,-133.5939,1862.8248,-73.0725
5693.2440,89.0946,-900.0173,-133.5608,1860.3839,-73.3800
5696.2135,89.0739,-904.4687,-133.5287,1857.9327,-73.6848
5699.1823,89.0540,-908.9192,-133.4983,1855.4716,-73.9856
5702.1504,89.0353,-913.3687,-133.4705,1853.0004,-74.2808
5705.1180,89.0182,-917.8173,-133.4460,1850.5196,-74.5685
5708.0850,89.0032,-922.2651,-133.4258,1848.0293,-74.8471
5711.0515,88.9905,-926.7124,-133.4106,1845.5299,-75.1149
5714.0177,88.9805,-931.1592,-133.4012,1843.0218,-75.3706
5716.9836,88.9737,-935.6058,-133.3982,1840.5053,-75.6126
5719.9493,88.9702,-940.0525,-133.4024,1837.9811,-75.8396
5722.9150,88.9703,-944.4994,-133.4143,1835.4495,-76.0505
5725.8807,88.9743,-948.9469,-133.4343,1832.9112,-76.2444
5728.8467,88.9823,-953.3951,-133.4627,1830.3668,-76.4204
5731.8129,88.9943,-957.8445,-133.5000,1827.8167,-76.5781
5734.7797,89.0105,-962.2952,-133.5461,1825.2618,-76.7170
5737.7470,89.0307,-966.7477,-133.6011,1822.7025,-76.8369
5740.7151,89.0551,-971.2021,-133.6651,1820.1395,-76.9376
5743.6841,89.0836,-975.6588,-133.7380,1817.5735,-77.0193
5746.6540,89.1160,-980.1180,-133.8195,1815.0051,-77.0819
5749.6252,89.1522,-984.5802,-133.9096,1812.4349,-77.1259
5752.5976,89.1921,-989.0454,-134.0079,1809.8636,-77.1514
5755.5713,89.2355,-993.5141,-134.1143,1807.2917,-77.1588
5758.5466,89.2824,-997.9865,-134.2283,1804.7199,-77.1485
5761.5235,89.3324,-1002.4627,-134.3498,1802.1487,-77.1212
5764.5022,89.3854,-1006.9432,-134.4782,1799.5787,-77.0772
5767.4826,89.4413,-1011.4280,-134.6132,1797.0104,-77.0171
5770.4649,89.4999,-1015.9175,-134.7546,1794.4444,-76.9415
5773.4493,89.5609,-1020.4117,-134.9019,1791.8811,-76.8510
5776.4357,89.6242,-1024.9110,-135.0547,1789.3211,-76.7460
5779.4243,89.6897,-1029.4154,-135.2129,1786.7649,-76.6272
5782.4150,89.7572,-1033.9252,-135.3759,1784.2128,-76.4950
5785.4081,89.8264,-1038.4406,-135.5436,1781.6653,-76.3500
5788.4035,89.8974,-1042.9615,-135.7156,1779.1229,-76.1926
5791.4013,89.9699,-1047.4883,-135.8917,1776.5860,-76.0233
5794.4015,90.0438,-1052.0210,-136.0715,1774.0548,-75.8425
5797.4042,90.1191,-1056.5598,-136.2548,1771.5299,-75.6506
