x,vx,y,vy,z,vz
6347.1253,157.5202,-1446.4592,56.9041,609.6718,-9.2627
6352.3746,157.4390,-1444.5590,57.1096,609.3616,-9.3533
6357.6212,157.3570,-1442.6519,57.3163,609.0483,-9.4452
6362.8650,157.2742,-1440.7378,57.5243,608.7319,-9.5382
6368.1061,157.1907,-1438.8169,57.7333,608.4124,-9.6323
6373.3444,157.1065,-1436.8889,57.9436,608.0897,-9.7275
6378.5799,157.0215,-1434.9540,58.1549,607.7639,-9.8237
6383.8125,156.9359,-1433.0119,58.3674,607.4348,-9.9210
6389.0423,156.8496,-1431.0628,58.5808,607.1025,-10.0193
6394.2691,156.7626,-1429.1065,58.7954,606.7668,-10.1186
6399.4931,156.6750,-1427.1431,59.0109,606.4279,-10.2188
6404.7141,156.5867,-1425.1725,59.2274,606.0856,-10.3201
6409.9322,156.4978,-1423.1946,59.4448,605.7399,-10.4223
6415.1473,156.4082,-1421.2095,59.6631,605.3907,-10.5255
6420.3594,156.3180,-1419.2171,59.8823,605.0381,-10.6296
6425.5685,156.2272,-1417.2173,60.1024,604.6821,-10.7347
6430.7746,156.1357,-1415.2102,60.3232,604.3225,-10.8407
6435.9776,156.0436,-1413.1958,60.5449,603.9593,-10.9477
6441.1775,155.9509,-1411.1739,60.7673,603.5926,-11.0556
6446.3743,155.8575,-1409.1446,60.9905,603.2223,-11.1644
6451.5680,155.7635,-1407.1078,61.2144,602.8483,-11.2741
6456.7585,155.6689,-1405.0636,61.4390,602.4707,-11.3848
6461.9459,155.5736,-1403.0119,61.6643,602.0893,-11.4964
6467.1301,155.4776,-1400.9527,61.8902,601.7042,-11.6089
6472.3110,155.3810,-1398.8859,62.1168,601.3154,-11.7222
6477.4888,155.2838,-1396.8115,62.3439,600.9228,-11.8365
6482.6633,155.1858,-1394.7296,62.5717,600.5263,-11.9516
6487.8345,155.0872,-1392.6401,62.8000,600.1260,-12.0677
6493.0024,154.9879,-1390.5429,63.0288,599.7218,-12.1845
6498.1670,154.8878,-1388.4382,63.2582,599.3137,-12.3023
6503.3283,154.7871,-1386.3257,63.4881,598.9016,-12.4209
6508.4862,154.6857,-1384.2056,63.7185,598.4856,-12.5403
6513.6406,154.5835,-1382.0778,63.9493,598.0656,-12.6605
6518.7917,154.4806,-1379.9423,64.1806,597.6415,-12.7816
6523.9393,154.3770,-1377.7991,64.4123,597.2135,-12.9035
6529.0835,154.2726,-1375.6482,64.6444,596.7813,-13.0261
6534.2242,154.1675,-1373.4895,64.8769,596.3450,-13.1495
6539.3613,154.0616,-1371.3230,65.1098,595.9047,-13.2737
6544.4949,153.9549,-1369.1488,65.3430,595.4601,-13.3987
6549.6250,153.8474,-1366.9668,65.5766,595.0114,-13.5244
6554.7514,153.7392,-1364.7770,65.8105,594.5585,-13.6508
6559.8742,153.6302,-1362.5795,66.0446,594.1013,-13.7780
6564.9934,153.5204,-1360.3741,66.2791,593.6399,-13.9058
6570.1089,153.4099,-1358.1609,66.5139,593.1743,-14.0343
6575.2207,153.2985,-1355.9398,66.7488,592.7043,-14.1636
6580.3288,153.1863,-1353.7109,66.9841,592.2300,-14.2934
6585.4332,153.0734,-1351.4742,67.2195,591.7514,-14.4240
6590.5337,152.9596,-1349.2296,67.4552,591.2684,-14.5552
6595.6305,152.8451,-1346.9772,67.6910,590.7811,-14.6870
6600.7234,152.7297,-1344.7169,67.9270,590.2893,-14.8194
6605.8124,152.6136,-1342.4487,68.1632,589.7931,-14.9524
6610.8976,152.4967,-1340.1727,68.3996,589.2925,-15.0860
6615.9789,152.3790,-1337.8887,68.6361,588.7874,-15.2202
6621.0562,152.2605,-1335.5969,68.8727,588.2778,-15.3550
6626.1296,152.1413,-1333.2972,69.1095,587.7637,-15.4903
6631.1989,152.0214,-1330.9896,69.3464,587.2451,-15.6262
6636.2643,151.9008,-1328.6741,69.5834,586.7219,-15.7627
6641.3257,151.7794,-1326.3507,69.8206,586.1942,-15.8996
6646.3829,151.6573,-1324.0194,70.0579,585.6619,-16.0371
6651.4361,151.5346,-1321.6802,70.2952,585.1251,-16.1751
6656.4852,151.4112,-1319.3331,70.5327,584.5836,-16.3136
6661.5302,151.2871,-1316.9780,70.7703,584.0375,-16.4527
6666.5710,151.1623,-1314.6151,71.0079,583.4868,-16.5922
6671.6077,151.0369,-1312.2442,71.2457,582.9313,-16.7322
6676.6401,150.9108,-1309.8653,71.4835,582.3713,-16.8726
6681.6684,150.7842,-1307.4786,71.7214,581.8065,-17.0135
6686.6924,150.6569,-1305.0839,71.9594,581.2370,-17.1549
6691.7122,150.5289,-1302.6813,72.1974,580.6628,-17.2968
6696.7277,150.4004,-1300.2708,72.4356,580.0839,-17.4390
6701.7389,150.2713,-1297.8523,72.6737,579.5002,-17.5817
6706.7458,150.1416,-1295.4258,72.9119,578.9118,-17.7249
6711.7483,150.0112,-1292.9915,73.1502,578.3186,-17.8684
6716.7465,149.8804,-1290.5492,73.3885,577.7206,-18.0124
6721.7403,149.7489,-1288.0989,73.6269,577.1177,-18.1567
6726.7297,149.6169,-1285.6407,73.8653,576.5101,-18.3015
6731.7148,149.4843,-1283.1745,74.1037,575.8976,-18.4467
6736.6954,149.3512,-1280.7005,74.3422,575.2803,-18.5922
6741.6715,149.2175,-1278.2184,74.5806,574.6581,-18.7381
6746.6432,149.0833,-1275.7284,74.8191,574.0311,-18.8844
6751.6104,148.9485,-1273.2305,75.0576,573.3992,-19.0311
6756.5731,148.8133,-1270.7246,75.2962,572.7624,-19.1781
6761.5313,148.6775,-1268.2107,75.5347,572.1206,-19.3255
6766.4849,148.5411,-1265.6889,75.7732,571.4740,-19.4732
6771.4340,148.4043,-1263.1592,76.0118,570.8224,-19.6213
6776.3785,148.2670,-1260.6215,76.2503,570.1659,-19.7697
6781.3185,148.1291,-1258.0758,76.4888,569.5044,-19.9184
6786.2538,147.9908,-1255.5222,76.7274,568.8380,-20.0674
6791.1845,147.8520,-1252.9607,76.9659,568.1666,-20.2168
6796.1106,147.7127,-1250.3912,77.2044,567.4902,-20.3665
6801.0320,147.5729,-1247.8137,77.4428,566.8088,-20.5164
6805.9488,147.4326,-1245.2283,77.6813,566.1225,-20.6667
6810.8608,147.2918,-1242.6349,77.9197,565.4311,-20.8173
6815.7682,147.1506,-1240.0337,78.1581,564.7346,-20.9681
6820.6709,147.0089,-1237.4244,78.3964,564.0332,-21.1193
6825.5688,146.8667,-1234.8072,78.6347,563.3267,-21.2707
6830.4620,146.7241,-1232.1821,78.8730,562.6151,-21.4224
6835.3504,146.5811,-1229.5490,79.1113,561.8985,-21.5744
6840.2341,146.4375,-1226.9080,79.3494,561.1768,-21.7266
6845.1129,146.2936,-1224.2591,79.5876,560.4501,-21.8791
6849.9870,146.1492,-1221.6022,79.8257,559.7182,-22.0318
6854.8562,146.0043,-1218.9374,80.0637,558.9813,-22.1848
6859.7206,145.8590,-1216.2646,80.3016,558.2392,-22.3380
6864.5801,145.7133,-1213.5839,80.5396,557.4921,-22.4915
6869.4348,145.5671,-1210.8953,80.7774,556.7398,-22.6452
6874.2846,145.4205,-1208.1988,81.0152,555.9824,-22.7991
6879.1295,145.2735,-1205.4943,81.2529,555.2199,-22.9533
6883.9695,145.1261,-1202.7819,81.4905,554.4522,-23.1076
6888.8046,144.9782,-1200.0616,81.7281,553.6793,-23.2622
6893.6347,144.8300,-1197.3334,81.9655,552.9014,-23.4170
6898.4599,144.6813,-1194.5972,82.2029,552.1182,-23.5721
6903.2801,144.5322,-1191.8532,82.4403,551.3299,-23.7273
6908.0954,144.3827,-1189.1012,82.6775,550.5364,-23.8827
6912.9056,144.2328,-1186.3413,82.9146,549.7377,-24.0383
6917.7109,144.0824,-1183.5736,83.1517,548.9338,-24.1941
6922.5111,143.9317,-1180.7979,83.3886,548.1248,-24.3501
6927.3063,143.7806,-1178.0143,83.6255,547.3105,-24.5063
6932.0965,143.6291,-1175.2229,83.8623,546.4910,-24.6626
6936.8816,143.4772,-1172.4235,84.0989,545.6663,-24.8192
6941.6616,143.3248,-1169.6163,84.3355,544.8364,-24.9759
6946.4366,143.1721,-1166.8011,84.5720,544.0013,-25.1327
6951.2064,143.0191,-1163.9781,84.8083,543.1609,-25.2898
6955.9712,142.8656,-1161.1473,85.0445,542.3153,-25.4470
6960.7308,142.7117,-1158.3085,85.2807,541.4644,-25.6044
6965.4853,142.5575,-1155.4619,85.5167,540.6083,-25.7619
6970.2346,142.4029,-1152.6074,85.7526,539.7469,-25.9196
6974.9788,142.2479,-1149.7450,85.9884,538.8803,-26.0774
6979.7178,142.0925,-1146.8748,86.2241,538.0085,-26.2354
6984.4516,141.9367,-1143.9968,86.4596,537.1313,-26.3935
6989.1802,141.7806,-1141.1109,86.6950,536.2489,-26.5518
6993.9037,141.6241,-1138.2171,86.9303,535.3612,-26.7102
6998.6218,141.4672,-1135.3155,87.1655,534.4682,-26.8687
7003.3348,141.3100,-1132.4061,87.4006,533.5699,-27.0274
7008.0425,141.1524,-1129.4888,87.6355,532.6664,-27.1862
7012.7450,140.9944,-1126.5637,87.8703,531.7575,-27.3451
7017.4421,140.8360,-1123.6308,88.1049,530.8434,-27.5042
7022.1340,140.6773,-1120.6900,88.3394,529.9239,-27.6633
7026.8206,140.5183,-1117.7415,88.5738,528.9991,-27.8226
7031.5019,140.3588,-1114.7851,88.8080,528.0691,-27.9820
7036.1779,140.1990,-1111.8210,89.0421,527.1337,-28.1416
7040.8485,140.0389,-1108.8490,89.2761,526.1930,-28.3012
7045.5138,139.8784,-1105.8692,89.5099,525.2469,-28.4609
7050.1737,139.7175,-1102.8817,89.7435,524.2956,-28.6208
7054.8283,139.5563,-1099.8863,89.9771,523.3389,-28.7807
7059.4775,139.3948,-1096.8832,90.2104,522.3769,-28.9408
7064.1213,139.2329,-1093.8723,90.4436,521.4095,-29.1010
7068.7597,139.0706,-1090.8536,90.6767,520.4368,-29.2612
7073.3926,138.9080,-1087.8272,90.9096,519.4587,-29.4216
7078.0202,138.7450,-1084.7930,91.1423,518.4753,-29.5820
7082.6423,138.5817,-1081.7510,91.3749,517.4866,-29.7425
7087.2590,138.4181,-1078.7013,91.6074,516.4925,-29.9032
7091.8702,138.2541,-1075.6439,91.8396,515.4931,-30.0639
7096.4759,138.0897,-1072.5787,92.0718,514.4883,-30.2247
7101.0761,137.9251,-1069.5057,92.3037,513.4781,-30.3855
7105.6709,137.7600,-1066.4251,92.5355,512.4626,-30.5465
7110.2601,137.5947,-1063.3367,92.7671,511.4417,-30.7075
7114.8439,137.4290,-1060.2406,92.9986,510.4154,-30.8686
7119.4221,137.2629,-1057.1368,93.2298,509.3837,-31.0298
7123.9947,137.0966,-1054.0253,93.4609,508.3467,-31.1911
7128.5618,136.9299,-1050.9061,93.6918,507.3043,-31.3524
7133.1234,136.7629,-1047.7792,93.9226,506.2566,-31.5139
7137.6794,136.5955,-1044.6446,94.1531,505.2034,-31.6753
7142.2298,136.4278,-1041.5023,94.3835,504.1449,-31.8369
7146.7745,136.2598,-1038.3524,94.6136,503.0809,-31.9986
7151.3137,136.0916,-1035.1947,94.8433,502.0116,-32.1604
7155.8473,135.9228,-1032.0294,95.0732,500.9369,-32.3221
7160.3752,135.7532,-1028.8565,95.3038,499.8568,-32.4833
7164.8975,135.5824,-1025.6759,95.5357,498.7714,-32.6438
7169.4141,135.4101,-1022.4875,95.7694,497.6806,-32.8032
7173.9248,135.2359,-1019.2912,96.0055,496.5845,-32.9611
7178.4298,135.0594,-1016.0871,96.2449,495.4832,-33.1172
7182.9288,134.8801,-1012.8748,96.4881,494.3767,-33.2709
7187.4217,134.6976,-1009.6545,96.7359,493.2652,-33.4220
7191.9086,134.5117,-1006.4257,96.9888,492.1486,-33.5701
7196.3891,134.3218,-1003.1885,97.2473,491.0272,-33.7149
7200.8633,134.1278,-999.9425,97.5119,489.9010,-33.8561
7205.3309,133.9293,-996.6876,97.7830,488.7702,-33.9935
7209.7919,133.7260,-993.4236,98.0609,487.6348,-34.1269
7214.2460,133.5178,-990.1502,98.3458,486.4951,-34.2561
7218.6930,133.3044,-986.8671,98.6380,485.3511,-34.3810
7223.1329,133.0858,-983.5742,98.9376,484.2031,-34.5014
7227.5653,132.8617,-980.2712,99.2445,483.0511,-34.6174
7231.9902,132.6320,-976.9578,99.5589,481.8953,-34.7289
7236.4074,132.3968,-973.6338,99.8806,480.7359,-34.8359
7240.8166,132.1560,-970.2990,100.2096,479.5729,-34.9383
7245.2177,131.9094,-966.9531,100.5457,478.4067,-35.0363
7249.6105,131.6572,-963.5959,100.8889,477.2372,-35.1299
7253.9948,131.3993,-960.2271,101.2389,476.0647,-35.2191
7258.3704,131.1357,-956.8466,101.5956,474.8893,-35.3040
7262.7371,130.8665,-953.4540,101.9587,473.7112,-35.3847
7267.0948,130.5917,-950.0493,102.3281,472.5304,-35.4613
7271.4432,130.3113,-946.6321,102.7035,471.3472,-35.5338
7275.7822,130.0253,-943.2023,103.0848,470.1615,-35.6023
7280.1115,129.7338,-939.7597,103.4717,468.9737,-35.6670
7284.4310,129.4368,-936.3041,103.8641,467.7838,-35.7278
7288.7406,129.1344,-932.8354,104.2617,466.5919,-35.7850
7293.0399,128.8265,-929.3533,104.6643,465.3982,-35.8384
7297.3289,128.5133,-925.8577,105.0718,464.2027,-35.8883
7301.6074,128.1947,-922.3484,105.4841,463.0056,-35.9347
7305.8752,127.8707,-918.8254,105.9009,461.8071,-35.9776
7310.1321,127.5413,-915.2883,106.3220,460.6072,-36.0172
7314.3779,127.2067,-911.7372,106.7475,459.4060,-36.0533
7318.6124,126.8667,-908.1718,107.1770,458.2037,-36.0862
7322.8356,126.5213,-904.5920,107.6106,457.0003,-36.1158
7327.0471,126.1707,-900.9977,108.0480,455.7960,-36.1422
7331.2469,125.8147,-897.3888,108.4891,454.5908,-36.1654
7335.4347,125.4533,-893.7651,108.9339,453.3850,-36.1855
7339.6104,125.0866,-890.1265,109.3822,452.1785,-36.2024
7343.7738,124.7145,-886.4729,109.8339,450.9715,-36.2162
7347.9246,124.3370,-882.8042,110.2890,449.7641,-36.2269
7352.0628,123.9541,-879.1202,110.7473,448.5564,-36.2346
7356.1882,123.5657,-875.4210,111.2087,447.3485,-36.2393
7360.3005,123.1719,-871.7063,111.6731,446.1405,-36.2409
7364.3996,122.7727,-867.9761,112.1405,444.9325,-36.2396
7368.4853,122.3679,-864.2302,112.6107,443.7246,-36.2353
7372.5574,121.9576,-860.4687,113.0837,442.5168,-36.2280
7376.6157,121.5418,-856.6913,113.5593,441.3094,-36.2179
7380.6601,121.1205,-852.8980,114.0375,440.1023,-36.2048
7384.6904,120.6936,-849.0888,114.5181,438.8958,-36.1888
7388.7063,120.2611,-845.2634,115.0012,437.6898,-36.1700
7392.7077,119.8230,-841.4220,115.4865,436.4845,-36.1483
7396.6944,119.3792,-837.5643,115.9739,435.2799,-36.1238
7400.6663,118.9299,-833.6904,116.4634,434.0762,-36.0965
7404.6230,118.4749,-829.8001,116.9550,432.8735,-36.0664
7408.5645,118.0143,-825.8934,117.4483,431.6719,-36.0335
7412.4906,117.5480,-821.9702,117.9435,430.4713,-35.9980
7416.4010,117.0760,-818.0304,118.4403,429.2720,-35.9597
7420.2956,116.5984,-814.0741,118.9388,428.0740,-35.9187
7424.1742,116.1151,-810.1012,119.4386,426.8775,-35.8751
7428.0365,115.6261,-806.1115,119.9399,425.6824,-35.8288
7431.8825,115.1314,-802.1052,120.4424,424.4889,-35.7800
7435.7119,114.6310,-798.0820,120.9461,423.2971,-35.7285
7439.5245,114.1249,-794.0421,121.4508,422.1070,-35.6745
7443.3202,113.6131,-789.9853,121.9565,420.9188,-35.6180
7447.0987,113.0957,-785.9116,122.4631,419.7325,-35.5589
7450.8598,112.5725,-781.8211,122.9704,418.5483,-35.4974
7454.6034,112.0437,-777.7136,123.4784,417.3661,-35.4334
7458.3293,111.5092,-773.5892,123.9869,416.1861,-35.3670
7462.0373,110.9690,-769.4478,124.4959,415.0083,-35.2982
7465.7272,110.4231,-765.2894,125.0052,413.8329,-35.2271
7469.3988,109.8716,-761.1141,125.5148,412.6598,-35.1536
7473.0519,109.3144,-756.9218,126.0245,411.4893,-35.0777
7476.6863,108.7515,-752.7125,126.5343,410.3214,-34.9996
7480.3019,108.1831,-748.4862,127.0440,409.1560,-34.9192
7483.8985,107.6090,-744.2429,127.5536,407.9934,-34.8366
7487.4758,107.0293,-739.9826,128.0629,406.8336,-34.7518
7491.0337,106.4440,-735.7053,128.5719,405.6767,-34.6648
7494.5720,105.8531,-731.4111,129.0804,404.5227,-34.5757
7498.0905,105.2566,-727.1000,129.5884,403.3716,-34.4844
7501.5891,104.6546,-722.7719,130.0957,402.2237,-34.3910
7505.0674,104.0470,-718.4270,130.6024,401.0789,-34.2955
7508.5255,103.4339,-714.0651,131.1082,399.9374,-34.1980
7511.9630,102.8153,-709.6864,131.6130,398.7991,-34.0985
7515.3798,102.1912,-705.2909,132.1169,397.6642,-33.9970
7518.7756,101.5616,-700.8786,132.6196,396.5326,-33.8935
7522.1505,100.9266,-696.4496,133.1212,395.4046,-33.7881
7525.5040,100.2862,-692.0039,133.6214,394.2801,-33.6808
7528.8361,99.6403,-687.5415,134.1203,393.1592,-33.5715
7532.1467,98.9891,-683.0626,134.6177,392.0420,-33.4605
7535.4354,98.3325,-678.5670,135.1135,390.9286,-33.3476
7538.7021,97.6705,-674.0550,135.6076,389.8189,-33.2328
7541.9467,97.0033,-669.5266,136.1001,388.7131,-33.1163
7545.1689,96.3308,-664.9817,136.5906,387.6112,-32.9981
7548.3687,95.6530,-660.4205,137.0793,386.5132,-32.8781
7551.5457,94.9701,-655.8431,137.5658,385.4193,-32.7565
7554.6999,94.2820,-651.2495,138.0503,384.3295,-32.6332
7557.8311,93.5887,-646.6398,138.5326,383.2438,-32.5083
7560.9391,92.8904,-642.0140,139.0125,382.1623,-32.3818
7564.0238,92.1870,-637.3723,139.4901,381.0850,-32.2537
7567.0849,91.4785,-632.7147,139.9653,380.0120,-32.1241
7570.1223,90.7650,-628.0413,140.4379,378.9434,-31.9929
7573.1358,90.0466,-623.3522,140.9079,377.8792,-31.8603
7576.1253,89.3232,-618.6475,141.3752,376.8194,-31.7261
7579.0906,88.5949,-613.9272,141.8398,375.7641,-31.5906
7582.0316,87.8616,-609.1915,142.3015,374.7134,-31.4535
7584.9480,87.1236,-604.4405,142.7602,373.6672,-31.3151
7587.8398,86.3807,-599.6742,143.2160,372.6257,-31.1753
7590.7067,85.6330,-594.8928,143.6688,371.5889,-31.0341
7593.5486,84.8806,-590.0963,144.1183,370.5568,-30.8917
7596.3653,84.1235,-585.2849,144.5647,369.5295,-30.7478
7599.1568,83.3617,-580.4587,145.0078,368.5070,-30.6028
7601.9227,82.5953,-575.6178,145.4475,367.4893,-30.4564
7604.6631,81.8243,-570.7623,145.8837,366.4765,-30.3088
7607.3776,81.0488,-565.8923,146.3165,365.4687,-30.1600
7610.0663,80.2687,-561.0079,146.7457,364.4659,-30.0101
7612.7288,79.4842,-556.1092,147.1712,363.4681,-29.8589
7615.3652,78.6953,-551.1965,147.5931,362.4753,-29.7066
7617.9752,77.9020,-546.2697,148.0111,361.4876,-29.5533
7620.5586,77.1045,-541.3291,148.4253,360.5051,-29.3988
7623.1154,76.3026,-536.3748,148.8356,359.5277,-29.2432
7625.6454,75.4965,-531.4068,149.2418,358.5556,-29.0867
7628.1485,74.6862,-526.4254,149.6441,357.5886,-28.9291
7630.6244,73.8719,-521.4306,150.0422,356.6270,-28.7705
7633.0732,73.0534,-516.4226,150.4362,355.6706,-28.6110
7635.4946,72.2309,-511.4015,150.8259,354.7196,-28.4505
7637.8886,71.4045,-506.3676,151.2113,353.7739,-28.2891
7640.2549,70.5741,-501.3208,151.5924,352.8336,-28.1268
7642.5935,69.7399,-496.2615,151.9690,351.8988,-27.9637
7644.9042,68.9018,-491.1896,152.3412,350.9694,-27.7997
7647.1869,68.0600,-486.1054,152.7089,350.0455,-27.6349
7649.4414,67.2145,-481.0091,153.0719,349.1271,-27.4693
7651.6678,66.3653,-475.9007,153.4304,348.2142,-27.3029
7653.8658,65.5125,-470.7804,153.7841,347.3069,-27.1358
7656.0353,64.6562,-465.6485,154.1331,346.4052,-26.9680
7658.1761,63.7964,-460.5050,154.4773,345.5090,-26.7994
7660.2883,62.9332,-455.3500,154.8167,344.6186,-26.6302
7662.3716,62.0666,-450.1839,155.1511,343.7337,-26.4603
7664.4260,61.1966,-445.0067,155.4806,342.8545,-26.2898
7666.4514,60.3235,-439.8186,155.8051,341.9811,-26.1187
7668.4476,59.4471,-434.6197,156.1246,341.1133,-25.9469
7670.4145,58.5675,-429.4103,156.4390,340.2513,-25.7747
7672.3520,57.6849,-424.1905,156.7483,339.3950,-25.6018
7674.2601,56.7993,-418.9605,157.0523,338.5445,-25.4285
7676.1386,55.9107,-413.7204,157.3512,337.6998,-25.2546
7677.9875,55.0191,-408.4705,157.6448,336.8609,-25.0803
7679.8065,54.1248,-403.2108,157.9331,336.0278,-24.9055
7681.5957,53.2276,-397.9417,158.2161,335.2005,-24.7303
7683.3550,52.3277,-392.6631,158.4937,334.3791,-24.5546
7685.0842,51.4252,-387.3755,158.7659,333.5635,-24.3786
7686.7833,50.5200,-382.0788,159.0327,332.7538,-24.2021
7688.4522,49.6123,-376.7734,159.2939,331.9501,-24.0254
7690.0908,48.7021,-371.4593,159.5497,331.1522,-23.8483
7691.6990,47.7894,-366.1368,159.7998,330.3602,-23.6708
7693.2767,46.8744,-360.8060,160.0444,329.5741,-23.4931
7694.8239,45.9571,-355.4672,160.2834,328.7940,-23.3151
7696.3405,45.0375,-350.1205,160.5168,328.0198,-23.1369
7697.8264,44.1158,-344.7662,160.7444,327.2515,-22.9584
7699.2815,43.1920,-339.4043,160.9664,326.4892,-22.7796
7700.7058,42.2663,-334.0351,161.1826,325.7329,-22.6000
7702.0993,41.3391,-328.6588,161.3931,324.9826,-22.4195
7703.4618,40.4104,-323.2756,161.5978,324.2383,-22.2376
7704.7933,39.4807,-317.8857,161.7966,323.5001,-22.0540
7706.0938,38.5502,-312.4893,161.9897,322.7680,-21.8686
7707.3633,37.6193,-307.0865,162.1768,322.0422,-21.6809
7708.6017,36.6883,-301.6775,162.3580,321.3226,-21.4909
7709.8092,35.7577,-296.2627,162.5333,320.6095,-21.2983
7710.9856,34.8281,-290.8421,162.7029,319.9028,-21.1029
7712.1311,33.9000,-285.4159,162.8671,319.2027,-20.9047
7713.2456,32.9739,-279.9843,163.0262,318.5092,-20.7036
7714.3294,32.0505,-274.5475,163.1805,317.8224,-20.4995
7715.3824,31.1303,-269.1057,163.3305,317.1426,-20.2923
7716.4048,30.2141,-263.6589,163.4764,316.4697,-20.0821
7717.3967,29.3025,-258.2073,163.6185,315.8038,-19.8687
7718.3583,28.3959,-252.7510,163.7571,315.1451,-19.6523
7719.2898,27.4952,-247.2902,163.8925,314.4937,-19.4329
7720.1914,26.6007,-241.8249,164.0251,313.8496,-19.2104
7721.0633,25.7132,-236.3552,164.1549,313.2130,-18.9849
7721.9057,24.8331,-230.8812,164.2824,312.5840,-18.7565
7722.7189,23.9610,-225.4031,164.4075,311.9626,-18.5253
7723.5032,23.0974,-219.9208,164.5304,311.3490,-18.2914
7724.2588,22.2427,-214.4344,164.6512,310.7432,-18.0547
7724.9861,21.3973,-208.9440,164.7700,310.1454,-17.8155
7725.6854,20.5617,-203.4497,164.8869,309.5556,-17.5738
7726.3570,19.7362,-197.9516,165.0021,308.9738,-17.3297
7727.0013,18.9211,-192.4496,165.1155,308.4003,-17.0835
7727.6185,18.1168,-186.9439,165.2275,307.8349,-16.8352
7728.2092,17.3235,-181.4345,165.3382,307.2779,-16.5849
7728.7736,16.5415,-175.9214,165.4476,306.7293,-16.3327
7729.3121,15.7710,-170.4046,165.5558,306.1891,-16.0789
7729.8251,15.0120,-164.8843,165.6629,305.6574,-15.8236
7730.3130,14.2648,-159.3605,165.7688,305.1342,-15.5669
7730.7762,13.5295,-153.8331,165.8733,304.6196,-15.3089
7731.2151,12.8061,-148.3023,165.9766,304.1136,-15.0499
7731.6301,12.0948,-142.7680,166.0783,303.6163,-14.7898
7732.0216,11.3956,-137.2304,166.1785,303.1277,-14.5290
7732.3899,10.7084,-131.6895,166.2769,302.6477,-14.2675
7732.7356,10.0333,-126.1453,166.3735,302.1765,-14.0055
7733.0590,9.3704,-120.5979,166.4681,301.7140,-13.7432
7733.3604,8.7195,-115.0474,166.5605,301.2603,-13.4806
7733.6404,8.0805,-109.4939,166.6506,300.8153,-13.2180
7733.8993,7.4536,-103.9374,166.7382,300.3791,-12.9555
7734.1374,6.8385,-98.3781,166.8232,299.9516,-12.6931
7734.3553,6.2352,-92.8159,166.9053,299.5329,-12.4312
7734.5532,5.6436,-87.2511,166.9845,299.1228,-12.1699
7734.7317,5.0636,-81.6836,167.0605,298.7215,-11.9093
7734.8909,4.4952,-76.1137,167.1332,298.3289,-11.6495
7735.0315,3.9383,-70.5415,167.2025,297.9449,-11.3907
7735.1536,3.3927,-64.9669,167.2682,297.5695,-11.1328
7735.2578,2.8581,-59.3903,167.3303,297.2027,-10.8763
7735.3443,2.3346,-53.8116,167.3885,296.8444,-10.6211
7735.4135,1.8220,-48.2311,167.4429,296.4946,-10.3674
7735.4659,1.3201,-42.6488,167.4933,296.1532,-10.1151
7735.5017,0.8289,-37.0649,167.5397,295.8202,-9.8645
7735.5212,0.3481,-31.4795,167.5822,295.4956,-9.6156
7735.5250,-0.1224,-25.8928,167.6209,295.1792,-9.3685
7735.5132,-0.5827,-20.3049,167.6560,294.8710,-9.1233
7735.4862,-1.0331,-14.7158,167.6876,294.5709,-8.8801
7735.4444,-1.4736,-9.1257,167.7159,294.2790,-8.6390
7735.3881,-1.9045,-3.5348,167.7409,293.9950,-8.4000
7735.3176,-2.3259,2.0570,167.7628,293.7189,-8.1632
7735.2332,-2.7380,7.6494,167.7817,293.4507,-7.9286
7735.1351,-3.1409,13.2424,167.7978,293.1903,-7.6963
7735.0239,-3.5347,18.8359,167.8111,292.9376,-7.4664
7734.8996,-3.9198,24.4298,167.8218,292.6925,-7.2388
7734.7626,-4.2961,30.0240,167.8299,292.4550,-7.0138
7734.6133,-4.6639,35.6184,167.8356,292.2249,-6.7912
7734.4518,-5.0233,41.2130,167.8389,292.0022,-6.5711
7734.2785,-5.3745,46.8076,167.8399,291.7868,-6.3536
7734.0936,-5.7176,52.4023,167.8388,291.5786,-6.1387
7733.8974,-6.0528,57.9969,167.8357,291.3776,-5.9264
7733.6902,-6.3801,63.5913,167.8305,291.1835,-5.7168
7733.4722,-6.6999,69.1855,167.8234,290.9964,-5.5099
7733.2436,-7.0122,74.7795,167.8145,290.8161,-5.3057
7733.0048,-7.3171,80.3732,167.8038,290.6427,-5.1042
7732.7559,-7.6148,85.9664,167.7915,290.4758,-4.9054
7732.4972,-7.9055,91.5592,167.7775,290.3156,-4.7095
7732.2289,-8.1891,97.1516,167.7620,290.1618,-4.5163
7731.9513,-8.4660,102.7434,167.7450,290.0145,-4.3258
7731.6646,-8.7362,108.3345,167.7265,289.8734,-4.1383
7731.3690,-8.9998,113.9251,167.7068,289.7386,-3.9535
7731.0647,-9.2571,119.5150,167.6857,289.6098,-3.7716
7730.7519,-9.5080,125.1041,167.6634,289.4871,-3.5925
7730.4309,-9.7527,130.6925,167.6398,289.3703,-3.4162
7730.1018,-9.9914,136.2801,167.6152,289.2593,-3.2428
7729.7648,-10.2242,141.8669,167.5894,289.1541,-3.0723
7729.4202,-10.4511,147.4527,167.5627,289.0545,-2.9046
7729.0682,-10.6724,153.0377,167.5349,288.9604,-2.7398
7728.7088,-10.8881,158.6217,167.5062,288.8718,-2.5778
7728.3424,-11.0983,164.2048,167.4766,288.7885,-2.4187
